unom,t_inside,c1,ro1,V,alpha,A,t_in_5_hours,t_in_10_hours,t_in_15_hours,t_in_20_hours,t_in_25_hours,t_in_30_hours,hours_untill_cooling
11413.0,26,1198,1023,3861,2.4344870825129603,1876.4946043087893,1,0,-6,-1,-3,-4,9
75261.0,22,1092,1130,5331,2.467094300903257,2085.6883755729186,-10,-14,-14,-11,-12,-12,4
1525.0,22,833,1103,8190,3.0172985574837656,1658.8670832830458,-12,-14,-13,-14,-16,-14,5
21254.0,21,1140,983,6573,2.3846066683822973,2448.3823230860003,10,7,5,6,5,6,7
32756.0,25,835,931,11847,2.451252859699315,2501.042982437527,-13,-14,-17,-13,-15,-11,8
27542.0,27,851,910,7572,2.9040102220051653,2627.8630101281915,1,2,0,2,0,-1,9
52306.0,21,1068,976,5181,3.123867417592785,1410.497784471851,11,11,7,10,6,11,8
12299.0,25,799,1018,6267,2.341869528597483,1977.5257267605898,14,7,8,11,6,9,17
41144.0,23,753,1414,8469,2.783851238510447,2385.61690134858,12,8,7,11,10,10,16
17594.0,23,813,1032,6060,2.729513923319038,1944.5925022996466,16,14,10,12,12,13,14
75578.0,25,1239,877,4401,2.7423533344416935,1299.9938461392808,3,-2,-3,-1,0,1,11
52117.0,21,1260,808,3846,2.5743171743644866,1549.1623543063524,-2,-5,-10,-6,-5,-8,3
53026.0,25,1235,1320,5631,2.6139622674700624,2013.5342063148569,-5,-7,-11,-9,-10,-5,11
35662.0,21,810,1409,11328,2.56479924770405,2949.5599671815453,15,12,10,14,11,16,26
4574.0,21,717,1313,3741,2.6482190768804155,1527.8691043410754,-12,-14,-13,-13,-14,-13,2
50840.0,21,1293,1478,4476,3.074652479381653,1671.2342744211537,9,10,6,11,8,12,13
17177.0,26,1176,978,8250,2.966052380899708,1407.124727947029,-1,-6,-9,-5,-7,-3,18
59927.0,28,1174,808,4542,2.5538336008879345,1143.72024551461,-5,-5,-8,-8,-9,-5,14
26118.0,23,978,1212,6198,2.6052266193795193,2248.903732933004,4,-1,-3,1,1,3,8
10212.0,23,1169,1249,9306,2.482840958619072,2216.65694233456,9,12,5,8,9,12,30
34997.0,26,1282,1229,8778,3.107751690637866,2428.7478255265614,-6,-10,-11,-8,-11,-7,13
38621.0,24,786,1327,5307,2.55289731505428,1819.7714142166317,11,10,6,11,8,9,18
7155.0,26,1157,1181,11166,3.1013231206947687,2315.098270052483,13,10,8,11,8,10,40
10181.0,25,1233,1006,7122,2.4671024197042493,2614.7887103932508,4,2,-1,5,3,5,14
75266.0,28,1258,894,6531,2.679278452268887,1251.9744406336736,-3,-1,-4,-4,-6,-3,23
50226.0,28,897,1376,8838,2.338643978287988,2437.034263197791,15,11,11,11,11,12,52
79116.0,23,1266,909,9828,2.417087773560182,1942.6662091054138,7,1,-2,4,0,4,18
83295.0,25,1043,804,7359,3.005110965828172,1681.0282567523964,2,1,-1,1,3,3,12
31497.0,23,1279,1094,6903,3.06973831023922,2302.4995114005997,8,8,7,8,6,11,15
4541.0,24,985,1216,4401,2.6673465025170824,2003.42506722862,8,9,3,5,9,9,11
62309.0,27,862,924,9246,3.0638631161172554,2401.9791839231248,14,14,9,13,11,12,28
48259.0,28,1067,833,9588,2.4985958906440686,2350.0399996595806,-8,-11,-12,-8,-7,-6,12
65914.0,22,1299,884,4332,2.7854036299896414,1289.7627688842626,-1,1,-4,-3,-3,-4,7
72673.0,21,965,1234,3576,2.8225782642662063,1805.9102967755625,-9,-10,-11,-9,-11,-12,2
64229.0,23,720,1078,8463,2.8046910214926863,2704.076921982805,18,15,13,16,12,16,19
45872.0,22,1281,841,9237,2.9680299669183148,2400.8098633586123,8,5,1,6,1,6,9
82442.0,21,1063,1106,6708,2.747092280439045,2339.5999658061205,6,1,-1,1,-1,2,5
83423.0,23,873,1206,9255,2.467669692910824,2581.3949717158744,5,2,-2,0,-1,4,11
43534.0,24,1180,1479,10734,2.973286561295825,2269.8722431009196,8,9,5,5,6,9,31
41741.0,25,1064,1005,5901,2.891851062607962,2128.841938707522,12,5,5,9,6,7,14
4052.0,22,830,1436,6978,3.0923342673596963,2004.8261770038816,1,-2,-2,-1,-4,-3,6
53287.0,27,1243,1061,4704,3.019845688525544,1502.6376808798586,4,-1,-3,0,-1,1,16
66530.0,27,882,1258,10326,2.517271884280628,2816.090907623545,16,16,13,14,16,15,52
22224.0,23,798,833,4776,2.731294162004329,1514.0937883764004,0,-3,-9,-3,-6,-3,4
32507.0,26,915,957,5895,2.774277573429261,2256.8296346866773,6,1,-2,-1,0,0,8
29477.0,22,897,1105,11193,3.034878096493267,1638.999694935908,1,-1,1,1,2,-1,13
28085.0,25,1097,1232,7848,2.4603706671569943,2296.4877530698923,-1,-1,-4,-3,-5,-2,14
24601.0,24,1281,1180,8418,2.601085619648245,2010.1343238699249,-9,-10,-16,-12,-10,-13,12
47555.0,23,973,1293,8580,3.104303532186115,2029.3841430345315,10,9,7,8,11,13,23
42459.0,24,950,917,8412,2.5172994468909535,2107.4951957240614,10,9,8,8,8,7,19
23243.0,25,1029,1115,4770,2.967531252492281,1069.9532700076204,-18,-19,-19,-18,-17,-16,8
41103.0,22,1174,1350,8058,2.7350590609393004,1390.654522158541,6,6,1,6,7,3,25
32786.0,26,717,1028,11691,2.402683544869372,1981.962663624116,-3,-1,-6,-5,-6,-4,16
58378.0,22,726,1328,4305,2.7542225326870025,1507.6604392236336,11,6,7,9,6,7,9
79430.0,24,878,857,3147,2.8395594008315395,1505.2707397674349,9,5,4,2,6,4,5
71086.0,27,1130,987,3213,2.991183319514082,1666.1428510184833,15,10,7,12,13,9,16
47428.0,21,1078,1279,3783,2.444929016495505,1704.5069668382116,8,6,1,4,4,3,6
79570.0,21,1208,1397,4170,2.730543680835475,1844.646307561425,6,3,3,4,5,3,7
39662.0,27,1248,880,7953,2.4604766386078767,1513.4278971923309,2,-3,-2,0,-2,0,24
28646.0,27,874,1482,10302,2.4716220481387623,2435.970443170442,-1,-5,-6,-5,-4,-3,21
43675.0,21,1257,1125,9750,2.4142446240433313,1809.9723754798028,1,-2,-6,-3,-4,-5,11
47970.0,23,1183,961,11349,2.414173770067896,2952.292668418902,-9,-13,-15,-13,-12,-12,7
78889.0,27,1150,1125,9723,3.11791124597916,2463.1589473681966,-4,-4,-9,-8,-10,-4,13
73880.0,28,1226,806,3501,2.6306586526057307,1004.1354490306574,5,5,-1,1,1,1,17
71916.0,23,1010,954,4956,3.066382980086643,1689.5727270526118,5,3,0,0,2,4,6
34074.0,26,744,949,4440,3.0128849132392337,1384.9476524403367,-2,-6,-10,-8,-9,-8,6
27677.0,25,1056,1218,7422,2.8870902480250713,2233.289949827384,15,13,12,11,14,14,36
40895.0,25,960,1007,6669,2.5431322050323684,1265.1324041380017,-15,-20,-21,-19,-20,-16,9
69221.0,21,1236,1130,9996,2.9248218500153893,2682.74486300878,11,8,10,10,8,10,15
6415.0,24,1008,1113,8205,2.8344464458997023,2081.403372727161,5,6,0,6,2,7,15
76647.0,24,978,1296,3171,2.504518961945202,1560.5537478728506,-3,-10,-11,-8,-8,-7,5
32282.0,21,701,1424,6903,2.6895299627042704,2229.385565576309,6,2,1,2,2,4,5
63375.0,25,1057,1068,8871,2.768524967458237,1845.6608572541163,17,15,12,11,10,14,42
27182.0,27,873,1288,11232,3.128058280853958,2543.54712950242,14,10,7,11,12,11,36
62275.0,22,1162,1441,5097,2.3994498854081274,1783.4034877166746,4,0,0,1,2,1,12
1774.0,21,996,1315,5703,3.0369465853083883,2280.5999210734003,10,10,5,7,6,8,7
72267.0,28,1290,998,6018,2.8120893957739983,2081.5763257685267,-4,-4,-6,-7,-4,-2,13
40376.0,26,834,1158,3588,2.348010448856266,1607.2834224243093,19,13,10,13,13,14,28
33138.0,23,1183,1041,9702,2.3826314703234215,1930.1730492367776,-16,-20,-19,-19,-20,-16,9
27554.0,23,833,1248,9738,2.579235478484882,2900.6261393016507,4,4,-2,3,1,5,10
69910.0,28,966,978,9636,2.683574300461537,2040.2823334038844,3,-2,-4,0,-3,0,18
31808.0,28,1127,996,8037,2.461877899906637,2484.4347445646463,-3,-9,-11,-10,-6,-6,13
54177.0,27,839,914,9354,2.484744539177145,1772.8350177046937,-9,-11,-17,-14,-11,-14,11
2912.0,27,881,958,6072,2.8098096827546364,1619.5999506050869,-6,-10,-11,-13,-10,-10,8
36957.0,26,1067,820,8142,2.969801425606972,2795.7682307373047,3,-3,-5,-4,-3,-3,8
54392.0,28,1198,1012,3810,2.902920096089632,1710.5788493957243,12,8,10,8,7,8,20
75126.0,26,1298,889,6582,3.0186879500144568,2248.327378297031,11,9,6,5,6,9,15
29704.0,27,993,1442,7746,3.1474192827653,2112.27270966606,-15,-15,-19,-15,-18,-14,10
43084.0,23,803,924,8868,2.5516556836506177,1845.3487475271443,-8,-7,-10,-10,-9,-10,6
58842.0,28,907,1056,11301,2.892258107693386,1646.8879743321947,-3,-4,-10,-6,-6,-3,21
19860.0,22,1265,1462,11385,2.948225219069171,2217.728567701647,-10,-14,-19,-17,-13,-16,10
16916.0,27,1064,1094,11523,2.619133956967846,3325.9705350468757,12,11,12,13,11,10,39
39312.0,23,932,1096,10878,2.7865191775660496,2285.0470454675547,-5,-5,-11,-7,-8,-5,8
21242.0,28,941,1252,5202,2.899604809297437,1801.6792167308809,6,3,-3,3,-1,-1,15
40447.0,24,712,854,6021,3.1348880539234103,2404.196331417216,8,3,-1,5,2,4,4
53430.0,24,869,1371,8598,2.4590119086433573,2488.0835998816437,-7,-12,-11,-11,-12,-9,8
48819.0,22,985,1065,9771,2.81140747940084,2985.155272343467,-8,-11,-12,-14,-11,-12,4
76418.0,27,718,1398,11712,3.074230969620037,2703.384545343115,-12,-14,-14,-12,-11,-12,10
59551.0,22,1034,885,10500,2.9615478214190754,2839.7182958878157,-10,-12,-13,-9,-10,-9,4
34883.0,26,1077,1236,4956,2.891135968049665,1758.5630497653476,10,4,2,3,2,3,17
26106.0,21,828,1377,8076,2.648280011209574,2713.9108312544095,-13,-16,-15,-13,-17,-16,3
80760.0,22,1060,1403,8391,2.9983963166824967,2104.8629409061296,-9,-11,-11,-11,-11,-11,7
26008.0,22,836,1128,3675,2.9135151484830732,1111.215550647128,-6,-8,-12,-10,-11,-7,4
66338.0,22,1242,1493,3189,2.9358470499115774,1237.2226962030722,-13,-15,-17,-12,-15,-15,5
25456.0,23,1294,1323,8217,2.5703827487851,2512.101908760869,17,12,12,12,13,11,36
83249.0,28,1157,1352,5793,3.074393254824967,1291.6593978290098,-10,-8,-12,-13,-10,-8,18
29158.0,23,1091,836,10791,2.630258788624168,2692.870587310129,-10,-9,-14,-10,-12,-13,6
15884.0,26,1153,1277,9357,2.5747394669810837,2595.5808598462118,-8,-10,-9,-6,-10,-5,15
36985.0,25,1191,806,3267,2.555122840946305,1252.2619534266782,16,11,10,11,12,13,18
52604.0,23,1194,904,5034,2.9222114529737566,1702.8164904064092,1,-5,-3,-4,-2,-3,6
48333.0,28,796,1239,7503,2.615484433679505,2683.8181756594468,1,-1,-5,-3,-6,-3,10
50087.0,24,715,1016,4704,2.8419062269407145,1575.9796953006721,-2,-1,-2,-2,-2,-3,5
45514.0,22,1092,1486,6822,3.0643313638836185,2216.2671319134797,12,8,5,11,11,7,16
20759.0,27,741,851,10959,2.911196311178563,2615.036519821473,5,-2,-3,1,-1,3,10
31565.0,28,973,918,10725,2.428014925807762,2152.486933758252,17,15,13,15,15,12,63
9517.0,22,1205,841,8634,2.64358402966764,1820.8393668855033,18,12,13,15,14,12,29
77486.0,24,1067,1041,5265,2.7696762982039953,1589.7169559390122,6,2,1,1,0,1,11
21824.0,21,751,1130,4299,3.053962191613679,1817.0393501517792,-16,-16,-16,-14,-17,-14,1
31590.0,26,712,918,9129,3.1238833969680475,2885.419900118525,7,7,5,6,8,9,10
53152.0,23,881,1303,6633,2.9397162675170203,2326.4840424984654,-12,-11,-16,-13,-14,-11,4
53461.0,27,909,1051,5946,2.885640117349728,1771.8600396193824,2,-2,-3,-1,1,-2,11
23573.0,23,765,934,9033,2.5889005407944197,1975.4128682379287,-2,-2,-5,-5,-7,-3,7
66867.0,23,1286,920,6765,2.428544287675917,1889.9523803524787,9,8,8,11,8,12,21
49239.0,25,858,1389,5280,2.6559512156495155,1423.9101095223673,-12,-15,-16,-15,-17,-17,8
46922.0,21,1150,1329,6639,3.036785488465443,1785.1386500773544,-7,-7,-11,-9,-12,-8,5
70204.0,21,852,1326,6324,2.9295258854269415,1457.6913253497805,-15,-17,-17,-14,-17,-16,3
51047.0,28,841,1185,8151,2.4042501059956845,2255.26583798895,11,9,5,10,7,11,28
27870.0,25,999,1410,11094,2.7385673438369773,2527.87341455224,9,6,4,3,4,8,27
53540.0,26,909,1471,5232,2.7054062174615976,1735.981566722412,14,14,12,13,12,12,35
65274.0,24,947,1236,9429,3.133483764105065,2690.9983277586775,19,16,14,15,13,13,33
45010.0,24,709,1368,8847,3.0266235945703412,2686.847967414606,9,5,6,8,8,7,12
60907.0,28,1219,989,5073,2.8914597467299106,1305.5757350686324,-16,-17,-18,-14,-14,-18,11
35609.0,21,771,1176,7143,2.950870296390366,2552.3354011571437,-3,-1,-4,-1,-5,0,3
28374.0,25,1174,1047,3699,2.638334639757405,1332.4863976791657,-9,-9,-13,-11,-9,-11,8
69378.0,21,1052,1245,11205,2.3707502586103386,2200.127269046043,-15,-14,-21,-17,-18,-14,6
64319.0,28,846,969,5022,3.1575675043680036,1202.6371023712848,14,8,6,10,9,9,22
35856.0,25,972,1079,8949,2.9500096945537297,1734.03114158887,17,15,10,12,13,12,51
46776.0,22,780,1271,9357,3.053506999246008,2507.569341015319,-11,-13,-16,-12,-13,-10,4
37269.0,25,897,1031,8229,2.4216333291399903,1777.6208819655558,8,5,0,3,2,3,18
68678.0,25,1294,963,7053,2.890266053280177,1539.4180718700168,3,2,-2,1,1,4,19
52116.0,21,796,1275,9045,2.3433569682230946,2185.351230351771,-10,-12,-12,-9,-10,-8,5
16796.0,27,841,1452,10659,3.1244124188624736,3034.695371861894,-1,-1,-3,-5,-6,-5,13
3468.0,28,814,850,11187,2.7675523883681197,2317.27426085045,-7,-9,-12,-12,-15,-11,9
4215.0,28,1222,1303,10962,3.0877467717837837,2293.8526543786547,0,-2,-2,1,-1,0,28
50608.0,22,1167,1154,6975,2.951333278192721,2164.994226320246,-16,-18,-17,-19,-16,-18,4
46772.0,24,961,1469,5253,2.730078897379989,2070.3738792788126,-13,-12,-15,-16,-17,-16,6
23441.0,24,1279,1057,11769,2.666192369805536,2812.253189170562,1,1,-2,1,0,3,16
35059.0,23,802,809,3309,2.925619580769014,1380.573793753887,-2,-5,-6,-6,-8,-7,2
39622.0,27,940,1343,11013,2.8781103917486837,1625.7675110543944,-10,-16,-15,-13,-16,-12,19
55574.0,28,904,861,4581,2.4006514722723504,1989.468270669326,-7,-8,-12,-7,-7,-7,6
16561.0,26,992,1104,7512,2.632482334100321,2401.9192326137863,-8,-11,-12,-8,-9,-8,9
9298.0,27,1168,886,10281,2.676045527430257,2532.8529369073126,-7,-10,-11,-7,-6,-10,12
6041.0,28,869,961,8025,2.7745204467032294,2482.579303869264,6,3,0,2,3,3,13
35858.0,22,1024,997,7830,2.7788688623426534,1733.9896193460904,-10,-15,-16,-16,-17,-15,5
31323.0,25,934,1344,7788,2.81210251964072,2027.8224774373125,-13,-10,-17,-14,-12,-11,9
75963.0,25,1170,1314,6648,3.1255599502979217,2036.7503528906038,12,14,10,12,10,9,30
54061.0,25,865,840,3579,2.6308619994848446,1758.4811628220527,9,6,5,3,2,5,6
81442.0,28,1025,831,4839,2.3923856542881783,1275.1094070706247,-5,-7,-7,-8,-6,-3,13
18193.0,26,941,1006,4122,2.4860986725084344,1603.7855218201717,11,9,8,7,7,7,15
67390.0,28,798,1027,5757,2.5205005153324507,1820.9975288286364,5,3,1,3,3,4,16
83879.0,26,744,1332,3108,2.844859177004171,1337.98654701757,10,8,5,9,6,9,13
62553.0,25,1220,1472,6120,3.04371376954432,1532.9970645764458,-8,-13,-13,-11,-14,-11,13
7448.0,27,1011,883,11526,2.9903463997318256,2231.41927929289,-7,-9,-16,-14,-15,-12,11
14036.0,27,782,1482,11163,2.528539462099706,3105.6129829713163,13,12,6,10,9,8,31
57001.0,26,983,1262,4578,2.6600093054680642,1482.3764704014968,11,4,6,4,8,9,20
12813.0,27,701,1492,4455,2.5930995695459518,2068.0425527536904,3,5,2,4,3,0,10
32284.0,24,1203,1387,9462,2.4701469365834945,3013.8878545825155,1,-1,-8,-6,-6,-4,14
13156.0,26,919,864,4842,2.6396997087246428,1670.027544683021,-8,-12,-10,-12,-12,-11,6
19058.0,25,1174,1288,9615,2.744874742615696,2717.410532105887,-13,-17,-20,-19,-19,-18,9
6866.0,24,712,1230,7767,2.4167438556776433,2364.791745587759,13,8,7,8,9,6,15
3341.0,28,736,1459,6369,2.3489705880324663,1354.3529820545307,0,-1,-4,-2,-6,-1,23
11730.0,27,1260,1115,11724,2.73470811642286,1984.7579197473933,-4,-8,-12,-11,-8,-10,24
58086.0,25,1187,1247,9684,2.6926258398014578,2971.835796271389,-2,-1,-6,-5,-3,-2,14
79563.0,28,1297,1097,5247,2.3351548873425028,1809.4551666178415,-13,-13,-18,-15,-18,-15,12
7180.0,21,1059,1335,11520,3.1425047591051665,3325.537550532244,-3,-5,-5,-6,-2,-3,5
48734.0,26,1235,1051,11307,2.7730942601563875,1949.1413494151727,-11,-9,-13,-12,-12,-10,17
29987.0,27,1197,1281,7548,2.7856293892751047,1996.332637613281,-14,-17,-19,-17,-15,-17,13
72137.0,28,862,1439,6078,2.594725104917685,1708.051521471176,3,5,0,4,1,0,22
22563.0,24,1219,1385,4164,2.5662019841449766,1413.7609416022217,-8,-10,-9,-8,-11,-8,11
54961.0,25,1292,1238,10776,2.3579443786073373,2157.5986651831245,10,9,8,8,10,10,54
53355.0,27,1207,867,6297,2.4302830663524646,1229.3412870313923,13,10,10,11,8,8,46
16090.0,21,1157,1218,3006,2.7740814430980043,1698.7524834418932,-10,-11,-14,-14,-13,-14,2
46913.0,26,808,970,3366,2.791230256098633,1503.9787232537567,-13,-18,-19,-16,-19,-16,3
14610.0,28,1149,927,4170,2.834709338686918,1898.1253910108262,3,0,-5,-2,1,2,9
5030.0,26,767,1277,4074,2.7901374240287606,1466.6533332727267,-9,-13,-12,-14,-13,-12,6
49981.0,21,1050,902,3120,2.931232919860271,1395.306417959869,-14,-15,-17,-16,-15,-13,1
44608.0,22,1066,1351,5265,2.4232140575604353,1667.309209474955,-12,-13,-20,-14,-18,-14,5
42492.0,26,1068,903,5892,2.9770866738739694,1989.8301435047163,0,-1,-4,-2,2,3,9
79268.0,26,985,1387,6483,2.9823730884725697,1932.409894406464,-16,-15,-19,-18,-18,-17,8
75152.0,23,742,1164,5799,2.4596949929871,1492.251989444142,2,3,1,3,-1,2,9
62264.0,24,977,843,6399,2.81296197166311,1838.116427215643,-9,-14,-12,-11,-13,-13,5
51579.0,25,1033,992,11565,3.04051360417469,2356.0984699286228,-3,-6,-7,-6,-6,-4,11
78815.0,25,734,1321,4914,3.1122491172191222,2171.966850575763,14,10,10,11,10,12,12
8226.0,21,952,1069,11448,2.4794541597858353,2223.8561104531923,-1,-5,-6,-4,-8,-6,6
77106.0,24,1078,1057,7686,2.427925379249646,1822.183305817502,12,9,9,11,8,11,28
27917.0,27,1119,1404,8415,2.7067815203316865,1797.5983978631045,7,4,1,5,4,1,35
46750.0,28,716,846,10578,2.9877251587444604,1885.2607246744415,15,10,11,9,11,9,28
45125.0,21,748,1413,5523,2.506088903012754,2122.9149771010616,-10,-13,-17,-13,-15,-12,2
39926.0,28,1158,847,5652,2.8848193501568855,1164.6802136208894,-3,-7,-9,-3,-4,-4,16
32934.0,28,1186,922,5742,2.890697792471287,2288.384583062908,5,3,-3,0,1,-1,11
23164.0,24,1108,1375,11022,2.745506909908599,2998.991830599077,17,16,13,15,15,16,44
83117.0,27,1055,1021,11079,2.486528071241314,2824.3370903629757,15,12,11,15,13,13,55
52989.0,25,1238,1035,11007,2.9242870428194374,2815.1447564912182,15,12,9,11,10,12,36
34811.0,28,1196,1431,4998,3.07876982829699,1548.8834688252048,6,4,5,8,4,7,30
37061.0,22,887,848,8235,2.4241041333629076,2266.856854766088,-10,-10,-15,-12,-15,-14,3
67714.0,26,1076,1162,6930,2.3955331223484286,1289.6511156122806,-8,-6,-9,-11,-8,-6,20
15035.0,22,1191,1149,8298,2.344438108011362,1411.2122448448356,3,1,-2,-3,-2,-1,17
36467.0,22,1076,879,9645,2.930153228177063,2965.8455792572886,-9,-10,-15,-14,-11,-12,3
2044.0,23,805,870,3786,3.122265202745747,1205.7462419597252,8,7,3,8,8,8,6
8136.0,24,1013,1142,9822,2.9379033827763945,3070.6872194998955,8,10,3,9,5,10,15
37326.0,23,1060,802,3750,3.0926977273491363,1697.0562748477141,-4,-4,-6,-5,-9,-4,3
31491.0,24,871,1439,4176,2.550641343163189,1343.1425836447893,1,-5,-4,-5,-3,-2,10
62350.0,25,1135,1081,6531,3.1049880967326393,1856.9781905019777,4,6,2,1,5,6,14
7549.0,24,997,918,5715,2.353197145147581,2159.49994211623,-16,-14,-21,-18,-17,-16,4
60994.0,23,1194,1132,4899,2.363081368928955,1371.5742779740367,9,11,6,8,10,7,25
30469.0,27,1194,1403,3879,3.1197792729259004,1294.4991309382945,17,15,13,15,11,12,52
49404.0,28,1288,1198,7140,2.9871557762494034,1548.883468825205,13,9,10,11,9,12,53
67374.0,23,1121,1425,4845,3.1653554925454146,1804.3946353278711,-4,-7,-7,-7,-6,-6,7
63389.0,24,1271,1131,9642,3.056435661160132,1521.2100446683883,6,8,3,5,7,6,31
19560.0,22,1172,1046,5580,2.5575592994409564,2314.476182638309,7,2,3,4,3,6,7
26932.0,27,1136,860,10137,2.634022803147551,2701.599526206651,8,7,6,5,5,5,21
80751.0,22,865,992,7251,2.7444909820321084,2207.4129654416724,-5,-4,-6,-3,-8,-7,4
66364.0,23,1069,934,10659,2.4696125966779343,2949.193788139396,-6,-10,-8,-10,-6,-5,7
27533.0,23,1025,918,11823,2.6701571307866603,2498.5083549990386,9,5,7,5,5,6,17
15376.0,28,979,1290,11679,2.4967072955736387,2593.6661311741727,-16,-15,-18,-17,-17,-16,16
43310.0,26,1086,808,6462,2.793887392217109,2362.872827724759,13,13,8,11,11,12,18
16128.0,28,1235,949,8688,3.139301039993361,1826.5245686822827,16,12,10,12,14,12,61
51646.0,23,715,1426,5370,2.809530745670363,1243.607655171035,-2,-7,-10,-8,-10,-4,7
11809.0,25,1194,947,10614,2.558147513317186,2670.694291752615,0,1,-1,-1,0,1,16
78642.0,24,833,935,4917,2.9459222573080694,1189.9983193265443,14,13,10,15,13,13,27
68025.0,24,888,1218,4992,2.7319846600209536,2189.136816190345,-9,-12,-12,-10,-13,-11,4
50816.0,24,1042,1141,6123,2.655340284062407,2424.4752009455574,4,-1,-4,-1,1,3,9
66922.0,22,1254,1011,6756,2.9066343668316974,2347.9557065668846,-12,-18,-16,-15,-19,-17,3
7064.0,28,1119,1415,5997,2.737167410366534,2399.399924981244,7,7,4,8,4,5,25
53832.0,24,1138,1287,6462,2.976680536658065,1473.510094977296,7,8,5,7,4,7,26
34341.0,24,909,871,7581,2.9746884543053373,1809.69389676818,-15,-18,-16,-14,-14,-15,5
46998.0,21,1094,1342,4110,2.359976738142826,993.1767214348108,15,14,11,12,15,15,40
56010.0,26,730,1405,8472,3.1640044314785847,2299.2450935035176,-8,-15,-16,-15,-11,-11,7
26958.0,28,859,1486,8247,2.813451836911084,2669.3459873159945,-3,-6,-6,-5,-6,-1,14
47445.0,26,1292,1351,4794,2.415563333234906,1439.0997185740812,2,-3,-7,-1,-2,-4,21
46087.0,25,765,1043,3177,2.4800358150509303,1610.1031022887946,2,0,-6,-1,-3,-3,5
53292.0,24,1085,1052,6168,3.029343519145279,1439.5999444290073,8,7,3,5,3,6,15
9519.0,28,938,1112,7965,2.3432586697120845,1382.6062346163494,-2,-3,-7,-6,-8,-4,24
44546.0,21,1175,1429,5007,2.8327696241284346,1297.05512604515,-12,-13,-14,-13,-12,-15,5
3959.0,25,930,974,9636,2.6648924668709,1665.8835493515148,-10,-11,-11,-11,-13,-8,11
22685.0,26,726,1329,9414,2.604428018224793,2328.6184745466567,-10,-13,-17,-14,-16,-12,9
76948.0,23,743,1239,7548,3.1432596416547955,2170.242382776634,7,3,2,6,3,4,8
34009.0,25,877,1150,11976,2.9870448642554632,2514.622834541992,-12,-11,-15,-15,-17,-13,8
20257.0,26,1211,1287,7725,2.8296616815264404,1491.5763473587263,13,11,9,9,9,12,50
15200.0,28,1098,1362,5274,2.8067387299424906,1882.5854562276845,-7,-6,-13,-11,-8,-6,13
81097.0,25,982,1255,5934,2.6813037760921827,1924.2702512900835,12,9,6,9,7,10,22
51817.0,23,1042,1086,8544,3.0446395623008193,2123.9661014244084,0,-3,-4,-4,-4,-4,8
7391.0,25,1272,1388,5199,2.8279438620946733,1730.498194162594,12,12,9,10,11,10,32
33785.0,24,704,1064,7443,2.994943575380526,2605.3821216858,2,2,1,2,0,0,6
68502.0,24,1027,1430,3987,2.610195294742759,1577.3040290318163,-16,-16,-18,-17,-16,-19,6
3469.0,25,984,1137,11145,2.5963875333151445,2637.134808840837,-4,-9,-9,-11,-11,-7,11
32848.0,21,1174,1036,8457,3.075821234225633,2207.086767664561,2,-1,-7,-1,-5,-4,5
37472.0,26,991,1391,6915,3.0349224251787765,1629.527538889724,-2,0,-5,-3,-5,-4,17
65295.0,28,1119,1028,3804,2.9701829408153424,1654.956192773694,-3,-4,-6,-6,-6,-5,8
68563.0,22,808,1241,5436,2.786970690581441,1444.7920265560715,-4,-7,-11,-11,-10,-9,5
18153.0,27,822,1350,5589,2.802543767002976,1158.1709718344696,-12,-18,-21,-16,-20,-16,12
40769.0,23,877,1483,8361,3.1070999115768023,1551.7628684821661,5,2,2,3,6,6,19
12837.0,28,939,1370,7413,2.972958697539443,2231.9354829385193,14,11,9,9,9,10,35
52356.0,24,781,998,8151,2.6055827244483205,1977.9989888773955,-14,-19,-21,-18,-20,-16,5
33430.0,22,1018,900,8103,2.364789947735407,2494.6150003557664,12,6,3,6,4,6,10
